sample_id,area,red,green,blue,hue,sat,value,gray,contrast,dissimilarity,homogeneity,energy,correlation,asm,class
samples\Non-Contaminated\Output_Watershed\Test_batch_3_005_044.jpg,70326,227.77339817421722,174.59869749452548,114.02576571964849,18.447103489463355,127.06666097886983,227.79641953189432,183.6067030685664,593.6877539469156,7.536285350421467,0.4100190697308383,0.28106253242299545,0.959093711177094,0.07899614713202736,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_005_045.jpg,64792,233.93221385356216,190.10408692431164,129.43229102358316,20.042258303494258,114.62049327077418,233.96849919743178,196.32411408815904,774.1290308490313,8.151111111111117,0.4492802049432403,0.282373762259787,0.9544962473420648,0.07973494161274672,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_005_046.jpg,73043,228.67302821625617,178.94475856687157,109.5236504524732,19.500883041496106,133.47803348712404,228.70834987610039,185.93247812932108,615.3950672941592,6.96449463406052,0.38947482002303,0.18827742209487439,0.9487485663656873,0.03544838767069149,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_005_047.jpg,56138,222.69393280843636,170.38811500231571,96.67289536499341,20.57953614307599,144.62982293633547,222.78223306850975,177.63714418041255,674.415261840044,8.352596976554238,0.37515131829674897,0.23855069734570564,0.9465203754800654,0.05690643520412245,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_005_048.jpg,71004,201.09337502112558,151.46990310405047,86.74514111881021,19.404188496422737,145.35589544251027,201.11526111205004,158.9511154301166,537.3056955896061,7.211568572437076,0.46495857935580936,0.34499781787097344,0.9571866261341165,0.11902349433573338,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_005_049.jpg,67734,192.02737177783683,136.42816015590398,83.91753033926831,17.405143650160923,144.66722768476689,192.0489414474267,147.08545191484336,739.9232976901358,11.507336943942978,0.29883399535830424,0.20507124372362145,0.9125620503292009,0.04205421500235296,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_005_050.jpg,50158,225.41564655688026,181.2968021053471,106.95841141991308,20.238606005024124,133.6767215598708,225.43341042306312,186.02954663264086,898.629912355103,8.806163415323722,0.4416644119649382,0.2757515070076083,0.9395937708265303,0.07603889361696704,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_001.jpg,67578,224.2207819112729,184.50852348397407,115.43019917724703,20.0008138743378,124.69507827991359,224.22875787978336,188.51111308413982,835.0384040062434,9.46124913284773,0.39117001436489207,0.253284333547481,0.9447521010519462,0.06415295362059159,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_002.jpg,62349,208.62308938395162,158.34047057691382,97.45365603297567,19.09634476896181,135.70309066705158,208.63226354873373,166.44817078060595,502.63217338217333,7.288363858363859,0.39500142012798767,0.22908344276126907,0.9553428187141861,0.05247922374735564,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_003.jpg,65154,206.92166252263868,166.07875188016084,92.93748657027965,19.61432912791233,140.1800349940142,206.9246400834945,169.97482886699206,465.34771635030944,7.308577948345609,0.4132395169175358,0.23836075693827186,0.9607223823470125,0.05681585044818591,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_004.jpg,44306,206.1757549767526,163.1094434162416,96.83451451270709,19.686791856633413,135.42398320769195,206.18372229494878,168.4558524804767,703.2285402045662,10.518228232843263,0.34344308078059027,0.23050188922874884,0.9397743027182972,0.05313112093802241,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_005.jpg,64060,216.23643459256945,177.48070558851077,104.15487043396816,21.065704027474244,132.02589759600374,216.26920074929754,180.72413362472682,811.3822280526117,9.8241101943591,0.3810363670800109,0.250567497142209,0.9399345369518038,0.0627840706241109,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_006.jpg,54691,201.2477007185826,152.1951875079995,75.17620815124975,19.125633102338593,159.66394836444752,201.2549596825803,158.11153571885686,697.2986623220718,11.305293545989825,0.30718779916586375,0.20329854510604026,0.9265571472315508,0.04133029844223269,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_007.jpg,56941,189.44632163116208,141.79441878435574,80.22128167752587,18.295709594141304,147.67863226848843,189.4475158497392,149.0455910503855,509.9722401299674,8.553740426519507,0.3794875324912432,0.2515195104522876,0.949460394481394,0.06326206413815842,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_008.jpg,52956,205.03631316564696,155.28971221391345,83.17671274265427,19.566319208399428,151.2352896744467,205.06080519676712,161.9717690157867,565.6262788500474,7.9813335132946435,0.4049763540287913,0.2724046912685255,0.9508242343202424,0.07420431582510069,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_009.jpg,67871,209.6406418057786,159.75929336535486,106.36952453919936,18.361995550382343,126.92102665350444,209.64741936909726,168.61382622917003,713.4351969654133,9.69271275091886,0.3346327316551018,0.18966596317021403,0.9321658537309735,0.03597317758528499,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_010.jpg,46489,208.227623738949,168.28643334982468,99.04704338660758,19.895717266450127,133.97468218288196,208.24248747015423,172.34756609090323,917.5093240093242,11.450435529382899,0.3795543327012555,0.26995076803153717,0.929493888390611,0.07287341716081679,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_011.jpg,56926,211.9897059340196,164.74449285036715,92.40724800618347,20.848838843410743,143.0265256648983,212.00451463303236,170.64843832343743,499.83889391075667,7.065124496671869,0.3961197574003795,0.210913062903547,0.9546197014595135,0.04448432010335557,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_012.jpg,48879,218.7758137441437,176.24896172180283,100.17205752981853,20.32643875693038,138.49767793940137,218.7873524417439,180.31142208310317,766.6328747400416,10.231179011358185,0.3245529285772343,0.20743035936242432,0.9360583988694708,0.0430273539852245,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_013.jpg,56908,186.36283123638154,140.76507696633163,67.87414774724117,20.039695649117874,160.45810782315317,186.37757433049836,146.122074225065,359.5399834110657,6.5087227880287735,0.4061133141922486,0.21494052569570563,0.9583728329991045,0.04619942958634629,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_014.jpg,61259,213.69697513834703,163.00714996980037,106.16835077294765,18.86209373316574,128.45160711079188,213.73047225713773,171.68920485153203,532.277787710829,6.8747720364741625,0.4358019812048127,0.2603398499420928,0.957586558398855,0.0677768374678714,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_015.jpg,47292,195.5367504017593,139.69662945106995,77.89344920916857,18.382199949251458,153.72109447686714,195.5459485748118,149.37794975894442,481.91537003138063,9.222247646443513,0.32954461906014815,0.21447888872319357,0.9466624759607241,0.046001193707936046,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_016.jpg,68268,209.01977500439443,164.2139655475479,83.14262905021387,19.5413810277143,153.60237593015762,209.02106404171795,168.38517314114958,450.63409085889714,6.7323704145409575,0.41224039668452767,0.23608640067433745,0.9600467255529257,0.055736788583363804,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_017.jpg,58265,204.74940358705913,164.66978460482278,107.8073629108384,19.603535570239423,120.77605766755342,204.7779455934094,170.1739637861495,722.1694349137035,10.083762216677064,0.3467498056840201,0.2327460589220179,0.9393495348223723,0.054170727943731435,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_018.jpg,38625,207.23948220064725,164.8353656957929,90.9510420711974,19.930588996763753,142.91458899676374,207.2451003236246,169.12144983818771,757.9113556196892,9.75679413179413,0.35878689520637486,0.21367151476849738,0.929771472830627,0.04565551622346419,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_019.jpg,89659,188.54103882488093,138.60328578279928,69.10268907750476,18.720652695211857,161.5158879755518,188.54584592734696,145.64379482260566,354.57984113353365,6.006590811507085,0.49036733372751307,0.3494016327925821,0.9670510904559025,0.12208150099812236,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_020.jpg,51235,207.10623597150385,159.09708207280178,88.47705669952181,18.661286230116133,146.62402654435445,207.12473894798478,165.43148238508832,708.1958943529547,9.863425266396948,0.3741381656981983,0.2584019009300355,0.9379257361931383,0.0667715424042559,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_021.jpg,68549,200.9871332915141,147.4373951479963,75.16008986272594,19.05628090854717,159.5095187384207,200.99772425564194,155.24262936001983,427.7027647907648,7.155994227994229,0.36924532241909197,0.20025773381430587,0.9512347300592484,0.04010315995244138,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_022.jpg,50356,195.46933831122408,137.65892842958138,75.78622209865756,16.696421479069027,156.51441734847884,195.4717213440305,147.91639526570816,769.2142662282654,13.365256220655596,0.33160982709613335,0.2638811452537683,0.9193235976846942,0.06963325882044039,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_023.jpg,72622,214.9507587232519,177.08082950070227,103.17597973066013,21.75059899204098,132.65609594888602,215.03347470463495,179.99732863319656,518.2244241249988,7.628890626239281,0.3271976320473227,0.1695743496737029,0.9496259066022537,0.028755460067259268,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_024.jpg,64455,182.31749282445116,134.42736793111473,73.73445039174618,18.73023039329765,151.60117911721355,182.3211232642929,141.86280350632225,424.8591786244433,8.200791687283523,0.34391798685276714,0.18944293791802083,0.9485214830573376,0.03588862672701109,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_025.jpg,51121,206.24250308092564,162.3966276090061,99.89125799573561,19.656520803583653,131.56049373056084,206.26049959899063,168.3925392695761,834.5629984779297,10.446894977168949,0.33596565753276025,0.20933187456161553,0.9229854620383079,0.043819833707479945,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_026.jpg,46124,198.08585551990288,152.73126788656666,72.1837655016911,20.17661087503252,162.2760601855867,198.10578007111266,157.13086462579133,992.3367809751461,14.349774754068212,0.3359879063134832,0.27635562033482414,0.9085539020788853,0.07637242889064545,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_027.jpg,53253,213.9993052034627,168.87548119354778,97.45107317897583,20.272059790058776,138.87750924830527,214.05595928867857,174.23861566484518,675.8618719211825,9.341583933308073,0.33739222145358017,0.1839971304697552,0.9375383841238518,0.033854944021104116,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_028.jpg,50046,197.5692163209847,151.31165327898333,80.73076769372177,18.700395636014868,151.35749110818048,197.57185389441713,157.10979898493386,719.2345609945614,8.844879564879566,0.36869180063076346,0.20915782699471336,0.9265318631869618,0.04374699659315045,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_029.jpg,78479,208.00392461677646,167.2819098102677,108.16697460467131,18.981918729851298,122.93588093630143,208.00704647103046,172.73673211942048,464.81873062955157,6.389338885403004,0.4352760830784275,0.24500160804151636,0.9622145398058704,0.06002578794292881,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_030.jpg,58905,216.51476105593753,171.4106782106782,115.08724216959511,19.643069348951702,119.9484593837535,216.61731601731603,178.5051523639759,850.9876880984946,11.34990120079039,0.33704376547421433,0.24252423622653496,0.9347080222987525,0.05881800515726413,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_031.jpg,73992,190.9562520272462,145.46625310844416,87.61326900205428,18.534328035463293,138.203211157963,190.9674964861066,152.48833657692722,326.4126021370207,6.2345589775822345,0.40159409233614385,0.21572510677669404,0.9660453384795935,0.046537321693816046,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_032.jpg,64478,212.28128974223768,175.21497254877633,102.6369304258817,20.301684295418593,132.09631192034493,212.28699711529515,178.04202983963523,808.2624332218766,9.220713709212498,0.4683181054002524,0.3669301376066496,0.9473114142637834,0.1346377258840348,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_033.jpg,49276,203.73906161214384,143.2619733744622,86.01658007955191,18.314575046675866,147.10522363828233,203.75838136212354,154.85049517006252,549.6252132326063,8.293392835384426,0.38887120610304904,0.23684643611043982,0.9451040454153359,0.05609623429821665,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_034.jpg,60486,208.95048440961546,155.9950071090831,99.09112852560924,18.009787388817248,134.6483483781371,209.00649737129254,165.36391892338722,898.1878531073446,13.600038026944805,0.2506404211540338,0.16462536070940953,0.8987632937146321,0.027101509388703197,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_035.jpg,68508,215.14790973316985,167.71922987096397,96.74900741519238,20.49716821393122,140.5282740701816,215.23048403106208,173.84134699597126,913.5107532653424,11.998711755233492,0.2830888051407373,0.1732753441013915,0.9081143164896213,0.030024344873455636,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_036.jpg,55990,215.03893552420075,170.25938560457226,104.44879442757636,20.400339346311842,131.08560457224505,215.08458653330953,176.16467226290408,902.1476917544871,10.528296406937176,0.3457158344013398,0.21170023867183146,0.9213880835099811,0.04481699105371041,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_037.jpg,70346,206.00997924544396,164.58978477809683,96.15157933642283,19.462002103886505,136.8088732834845,206.01178460751143,169.1931026639752,576.2979650994259,6.56000927590005,0.4104569647091157,0.17507059605942646,0.9402304882258706,0.030649713604602866,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_038.jpg,66071,224.9460428932512,179.33055349548212,110.99585294607316,20.186829319973967,129.35420986514507,224.98548531125607,185.20538511601157,857.3785450491256,9.444533481987316,0.37312476154559016,0.22058025187564648,0.9358253163497682,0.048655647517523645,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_039.jpg,50664,211.28013974419707,175.63078319911574,108.1003671245855,20.911633507026686,124.92004184430759,211.31120716879835,178.62790146849835,672.5897663551403,7.406339563862929,0.40783355550268463,0.2018389774945752,0.9415575136543364,0.040738972836055626,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_040.jpg,51879,202.14518398581313,155.58110218007286,89.43032826384471,19.030686790416162,142.20696235471,202.14975230825576,161.995528055668,562.3511396011396,7.04167458056347,0.3848609333687845,0.16694724531376126,0.9398892098088013,0.027871382717853183,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_041.jpg,64351,207.14010660284998,162.6980777299498,79.0198132119159,20.797547823654643,158.28347655825084,207.19053316964772,166.46905253997608,930.910209145693,12.675516956162118,0.31580357896016564,0.2275792564883389,0.914724542921212,0.05179231798378515,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_042.jpg,62225,221.98317396544797,176.64327842507032,113.18741663318602,19.737838489353155,125.37510646846123,221.99149859381276,182.986789875452,794.0219390892801,9.913861333190725,0.31292743165113857,0.1579933916377389,0.9256909149570136,0.024961911801195946,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_044.jpg,56415,217.75694407515732,180.1178764512984,110.12331826641851,20.845608437472304,126.30839315784809,217.81005051847913,183.41045821146858,846.6971287679951,9.274185423791725,0.3830117090426901,0.24115492642573377,0.9360634361148498,0.05815569853940107,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_045.jpg,48536,216.23471237844075,174.9075943629471,112.18067001813087,20.28374814570628,122.7895788692929,216.25743777814407,180.12454672820175,868.5029521102122,10.313048639530164,0.35272408520437293,0.23050306234238255,0.9319900399521895,0.0531316617492163,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_046.jpg,55586,229.28839995682367,183.67072644190984,121.18017126614615,19.987352930594035,120.21530601230526,229.31387399704963,190.20757025150218,951.6967085076712,8.602370990237103,0.4061881356379182,0.21225833376359204,0.9297086135233155,0.04505360025209643,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_047.jpg,53921,209.69722371617738,168.03304834850985,98.13588397841286,20.398063834127704,136.2084901986239,209.73349900780772,172.54520502216207,543.2202420752425,6.629081778857305,0.43376880488293446,0.25448386091227143,0.9574472031589774,0.0647620354648163,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_048.jpg,69049,217.07401989891235,171.98806644556765,109.94120117597647,19.255716954626426,126.71003200625643,217.1098929745543,178.41967298585064,703.822126199969,8.597189121767602,0.3715234910416866,0.2213149789448009,0.9428080131726165,0.04898031990533766,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_049.jpg,67507,210.65064363695618,162.8581036040707,96.55269823870117,19.164397766157585,138.704356585243,210.67613728946628,169.60746292977024,652.3156883298391,8.883869089214999,0.3556250901560789,0.20528429969154494,0.9380304801369215,0.04214164369984804,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_050.jpg,72872,209.13359040509386,166.92339993413108,99.33130694917115,21.03915083982874,134.88431770776157,209.16586617630915,171.8494483477879,720.0890910516825,8.743314249862756,0.390727144939227,0.27453271293709475,0.9452475766070835,0.07536821047260125,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_051.jpg,51086,205.89500058724505,160.1006537994754,96.46658575735034,19.872606976471047,135.44530791214814,205.91849038875623,166.57248561249656,894.6920963516707,10.331001213979937,0.3254860776694519,0.16995560439318522,0.905430490251553,0.028884907464652877,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_052.jpg,56315,210.05888306845424,168.62913966083636,77.97632957471366,22.070034626653644,160.46390837254728,210.10764449968926,170.68486193731687,707.5683890162682,7.465812315754993,0.420556025405755,0.22106559183904329,0.9375059290270523,0.04886999589514648,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_053.jpg,58047,234.8685720192258,186.8753940772133,134.06956431856943,18.255396489051975,110.15416817406584,234.90059779144485,195.22698847485657,861.8739110683557,8.30432633210411,0.4001046966101607,0.21324361292205227,0.9392845894667494,0.04547283845205006,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_006_054.jpg,67256,217.75358332342097,175.03876234090637,109.81784524800761,20.68266028309742,127.40357737599619,217.8435975972404,180.3924408231236,870.8142226635774,10.255401081319654,0.36090423095704594,0.24438846866728228,0.9361638968861835,0.05972572361753921,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_001.jpg,110797,219.39135536160725,172.38966759027772,116.27933066779786,17.13125806655415,119.58388765038765,219.3928355460888,180.0709044468713,502.7922390109889,5.810892857142857,0.4435256649013043,0.2298233205223562,0.9609069662779356,0.05281875865592168,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_002.jpg,67012,202.5851190831493,156.0017608786486,93.5721811018922,17.602310034023755,136.40237569390558,202.58573091386617,162.8514743628007,755.9633017460737,9.527178204790737,0.3763156254685418,0.2476431024737699,0.9327001407287369,0.06132710620283409,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_003.jpg,59753,221.84297022743627,172.3042859772731,103.02471842417954,18.344568473549444,136.0260405335297,221.84690308436396,179.24879085568926,593.923762376238,7.9541706225417075,0.34343421533632845,0.17951518683062648,0.9445809279992158,0.03222570230283473,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_004.jpg,64318,217.10217979414782,171.05046798718865,104.94901893715601,18.43418638639261,131.3368574893498,217.10437202649337,177.3222270592991,755.6827884637696,8.548539409267036,0.3972045554598268,0.24087617660224833,0.9401028047729442,0.05802133245451753,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_005.jpg,72543,229.32937705912354,190.60668844685222,116.04579352935501,20.492204623464705,125.51074535103318,229.33766180058723,193.69677294845815,646.3247051216536,6.987839853160489,0.4146261778224102,0.23479182722798286,0.955443426560941,0.05512720213305495,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_006.jpg,75901,210.09426753270708,167.05779897498056,101.08641519874574,18.446357755497292,131.9010948472352,210.09463643430257,172.42377570782995,669.5121915754078,8.902076611987095,0.4063200344276284,0.2968191558064033,0.950641539160137,0.08810161125362591,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_007.jpg,51526,203.8393626518651,163.4985444241742,100.60330706827621,18.12290882273027,129.00428909676668,203.8400225129061,168.39939059892095,705.9840765107214,10.055908869395715,0.431884216500743,0.3607166261502706,0.9495743171012246,0.1301164843812341,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_008.jpg,62122,231.92930040887288,188.27946621164804,133.53510833521136,18.01825440262709,107.88110492257171,231.9353047229645,195.1189111747851,892.8985102536932,8.90394564607617,0.41079135254228516,0.2135296313586691,0.936495719371503,0.045594903468169114,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_009.jpg,71177,219.3600741812664,166.70802365932815,104.20613400396195,17.58044031077455,133.70191213453785,219.36346010649507,175.33961813507173,694.6230281690141,8.88013078470825,0.3853688889598266,0.27331191819413375,0.9469015318829253,0.07469940462695686,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_010.jpg,53225,191.63936120244247,145.23701268201035,92.27049318929075,16.831150775011743,130.8294222639737,191.6394739314232,153.08993893846878,541.4999274857872,8.432663302007196,0.36407025267725696,0.21453251480293878,0.9436472161482449,0.04602419990767315,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_011.jpg,73782,211.7357350031173,168.13453145753707,99.69260795315931,18.477379306605947,135.12482719362447,211.74027540592556,173.39161313057386,896.1368473594891,11.403514026155538,0.344180608253416,0.25085523504730656,0.9265843860772399,0.06292834895063942,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_012.jpg,60267,209.2245507491662,171.7430766422752,109.4789685897755,18.742595450246405,121.32802362818789,209.2248826057378,175.84422652529577,503.63987798509237,6.049767364572947,0.4750661021588708,0.2749169629885485,0.9625794373154184,0.07557933653884696,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_013.jpg,66279,207.19816231385508,162.4370011617556,90.67597579927278,19.01407685692301,142.9060335852985,207.1995654732268,167.66568596387995,666.3926959421897,9.459399666481374,0.3718617307655031,0.24927860102848576,0.9429639256703986,0.06213982093071898,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_014.jpg,73462,233.02030982004302,189.90344667991616,125.42356592524025,19.10713021698293,117.71556723203834,233.03137676621927,195.46036045846833,1051.3656792356837,10.807479224376735,0.3996029888608035,0.29457513024315535,0.9376686862153206,0.08677450735777192,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_015.jpg,63901,221.98361527988607,177.64113237664512,122.40284189605796,18.23209339446957,114.28564498208166,221.99078261686046,184.62671945665952,997.3326725123904,11.95913076629813,0.28463889965715516,0.17279935933973772,0.9113116455832478,0.0298596185882238,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_016.jpg,78475,229.1109270468302,185.98089837527874,117.48104491876394,19.707499203568016,123.86799617712647,229.11505575023892,191.09513857916534,617.880325499882,7.037264407161818,0.3950032533412628,0.18800699466868942,0.9498889893966317,0.035346630044352616,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_017.jpg,65932,201.89251046532792,160.737077595098,101.31975368561548,18.25926712370321,126.28996541891647,201.89328398956502,166.2768306740278,692.9621103430286,9.324942393808964,0.39296533978833503,0.26877848001090193,0.9416874028934634,0.07224187131697081,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_018.jpg,64569,217.67942820858306,177.13147175889358,107.70434728739798,20.095231457820315,128.6641577227462,217.68868961885735,181.35566603168704,929.5158551504776,11.189772449229267,0.320154966935417,0.1984694723611939,0.9207666409495,0.0393901314593307,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_019.jpg,81581,205.03091406087202,152.3420281683235,86.42742795503855,17.55445508145279,147.47047719444478,205.03487331609077,160.603939642809,523.9527709064796,9.206222071496967,0.29953274813456887,0.17760959098967552,0.9394598501114942,0.03154516681151983,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_020.jpg,73494,203.29761613192915,155.78470351321195,94.5913135766185,17.575570794894823,136.11852668245027,203.30060957357063,163.04571801779738,757.0531852302702,9.810012172854536,0.3736615344783275,0.2408941056538373,0.9299068029571476,0.05802997013876213,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_021.jpg,69522,237.84941457380398,198.20225252438078,131.6475216478237,19.848839216363167,113.46818273352321,237.86886165530336,202.46962112712524,1144.212467901688,9.7746698459281,0.3813739510546275,0.19062699356298163,0.9175243820573902,0.03633865067486104,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_022.jpg,61229,208.35755932646296,164.73105881200084,102.54245537245423,18.533227718891375,129.20723840010453,208.3592742001339,170.708504140195,829.7273192942519,10.619408081957884,0.3790180257417008,0.2874231835281683,0.9367255983646761,0.08261208642946712,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_023.jpg,49720,224.35337892196299,183.69213596138374,118.44660096540628,20.428801287208366,120.0999396621078,224.38455349959776,188.42664923572002,854.2664855100435,9.159721471691705,0.377955259509764,0.22192421956202543,0.937095007093513,0.049250359228214066,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_024.jpg,41361,195.94789777810016,153.08597471047605,95.55013176664008,18.403133386523535,129.94548004158506,195.94828461594255,159.36270883199148,693.6987275513542,8.71093548220466,0.39251205847782755,0.27372466028406583,0.9381604049590339,0.07492518964762726,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_025.jpg,80747,231.33050144277806,187.45459274028755,128.43996680991245,18.37658365016657,113.72806420052757,231.33669362329252,193.8704224305547,708.313560137854,8.518666127572729,0.3551880080139125,0.21317260733194024,0.9483737552211523,0.04544256051669758,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_026.jpg,59892,218.91157416683365,170.30155947371935,116.09936218526681,18.86405529953917,119.9067655112536,218.93274560876245,178.67990716623254,835.1650484207862,9.515374390784228,0.3589302503598196,0.2296474184772661,0.9362439154396814,0.05273793681327259,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_027.jpg,62080,219.84943621134022,178.10470360824743,116.96575386597938,20.151449742268042,119.11509342783505,219.8702319587629,183.6396262886598,610.6026581752735,7.379746516808681,0.38252055877502467,0.2106941659834139,0.9509820347008806,0.044392031579446364,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_028.jpg,84875,222.16577319587628,170.7840235640648,119.20484241531665,17.886845360824744,117.73140500736378,222.17503387334315,180.26147864506626,632.1248568992812,8.28610400682012,0.4147532015021395,0.30128578745223267,0.957295012928012,0.09077312572071193,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_029.jpg,65671,214.40891717805425,170.16233954104553,114.06905635668713,17.621979260251862,119.61442645916767,214.40932831843583,177.02708958292092,625.5247116061994,7.27937874251497,0.4375676884569887,0.2652734942639124,0.9538666041598347,0.07037002675898596,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_030.jpg,61195,221.0002778004739,178.78006373069695,116.67696707247325,18.182858076640247,120.41969115123784,221.00403627747366,184.3339815344391,1073.7104779528258,12.509119253729452,0.30617673093999564,0.2115936906851496,0.9136267783047334,0.044771889937762765,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_031.jpg,62323,222.63005631949682,178.23031625563596,110.68021436708759,18.844519679733004,128.12054939588916,222.63572036005968,183.83940118415353,1047.6890934844193,11.025942471126607,0.3997732538504468,0.30652652544546505,0.9308588304632744,0.09395851080166932,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_032.jpg,59342,209.45168683226046,169.8102187320953,116.11725253614641,18.620707087728757,113.23089885747025,209.45583229415928,175.52327188163525,1054.4335896276198,10.50283020160904,0.3821439412643245,0.1705628587176085,0.8998418704296763,0.029091688773922885,0
samples\Non-Contaminated\Output_Watershed\Test_batch_4_001_033.jpg,71127,229.09616601290648,181.0847779324307,128.48700212296316,18.89747915700086,111.88683622253153,229.12338493117943,189.46360735023268,646.3164717183704,7.3167768548341545,0.38024318368134646,0.1885270956611159,0.9469266996407035,0.035542465798415544,0
